,x,y,z
399,0.230701963906482,0.04354891243749107,-0.05384895381145482
400,0.23713557410509067,0.04488516885718572,-0.06092638856094155
401,0.24369989852293564,0.04620076735503606,-0.06821573928411151
402,0.25039895937212925,0.04749321735000968,-0.075729223403313
403,0.2572206312640124,0.04876196897697006,-0.08346173546038589
404,0.2641553862436785,0.050006439937271725,-0.09140799467108109
405,0.27119718741213394,0.05122603948498124,-0.09956264175769777
406,0.278327336422759,0.05242013580954929,-0.10792025783596829
407,0.28550739492304206,0.05358786751618261,-0.1164753436379205
408,0.29267244905883083,0.05472794222593495,-0.12522227007724135
409,0.29979722863537184,0.05583861212487245,-0.13415519623747424
410,0.3068961306457058,0.05691823510360416,-0.14326804568163773
411,0.3139685884759915,0.05796532907197346,-0.15255453623953388
412,0.3210145173438112,0.058978489713200494,-0.1620081975731858
413,0.32803183117463236,0.05995639278766568,-0.171622385599186
414,0.3350168187817199,0.06089777677570257,-0.18139029508097443
415,0.341924776529668,0.06180127479183864,-0.191304962680416
416,0.34873522064424306,0.06266517569950517,-0.20135922299320802
417,0.35544809088677765,0.0634878435365694,-0.2115456894022904
418,0.3620618455928216,0.06426772312195375,-0.22185677068712345
419,0.3685623269204303,0.06500330710559314,-0.2322846896488295
420,0.37493656519806284,0.06569301301206228,-0.24282146012521774
421,0.38118342147069323,0.06633531936573173,-0.2534589086368146
422,0.38730255811269015,0.06692880667218105,-0.26418869219919955
423,0.39329439549000866,0.06747215747972483,-0.2750022985238983
424,0.39915976055212715,0.06796416788517913,-0.2858910654531861
425,0.4048977335136015,0.06840373844302003,-0.2968462253730271
426,0.4104834211294513,0.06878493486602248,-0.30786289992207827
427,0.4159013863939501,0.06910142400183227,-0.3189352635339022
428,0.42115535559475337,0.06935225016276628,-0.3300524602157792
429,0.4262479787103992,0.06953651761608408,-0.34120364768467537
430,0.43116995597451113,0.06965342126256957,-0.3523779164730269
431,0.43591817057574433,0.06970222202350476,-0.3635643117816275
432,0.4404960061723128,0.06968227805672277,-0.3747518401181603
433,0.44490490506603103,0.06959311806412989,-0.3859294883619702
434,0.4491454038741402,0.06943438958190577,-0.3970862568601085
435,0.45321804286075035,0.06920585974752994,-0.40821117594347345
436,0.4571241453047894,0.0689074174957416,-0.41929331867835645
437,0.4608644291458081,0.06853907380286386,-0.4303218197166672
438,0.46443923396905323,0.06810094984912411,-0.44128590550697433
439,0.4678493792862276,0.06759327628339559,-0.45217490108888864
440,0.47109838554718486,0.06701640738722724,-0.4629782466532295
441,0.47418795272797515,0.06637082151828011,-0.4736855225216171
442,0.4771206211879797,0.06565711160051495,-0.4842864645927874
443,0.4799014656633935,0.06487600160104115,-0.49477098082237314
444,0.48253589232872457,0.0640283523331831,-0.5051291762954293
445,0.485025882483051,0.06311514895638544,-0.5153513685035538
446,0.48737009524919045,0.06213745453091634,-0.5254281043730905
447,0.4895676317934093,0.061096394067925094,-0.5353501697687123
448,0.4916186597251504,0.059993161096936816,-0.545108596065981
449,0.49352282075623416,0.05882901569070284,-0.5546946718032647
450,0.4952786683263615,0.05760514854925758,-0.5640995501783173
451,0.49686164481648304,0.05631727442886651,-0.5732969952962574
452,0.49824751942952455,0.05496117051962458,-0.5822599721072164
453,0.49943637400310864,0.05353827592820947,-0.5909788453474495
454,0.5004291853293064,0.05205024375259407,-0.5994447818712785
455,0.501226585224748,0.05049878175844786,-0.6076492377444098
456,0.5018290449794559,0.04888565991775947,-0.6155839959367191
457,0.5022370346314167,0.04721270078441738,-0.6232411843465249
458,0.5024511648637515,0.04548177657794325,-0.6306132833324427
